timestamp,equipment_id,temperature,pressure,vibration,flow_rate,power_consumption,last_maintenance
2025-04-19 12:21:18.752130,PUMP-102,76.5136861862534,96.3574337577102,0.48864729096536913,147.35219827389287,74.54319356418925,2025-01-08 10:11:18.752130
2025-04-23 16:06:18.752130,COMPRESSOR-B2,67.45012844305354,131.22221915415375,0.7927803377138911,233.3584607860306,98.76465722676029,2025-01-25 10:11:18.752130
2025-04-24 21:51:18.752130,COMPRESSOR-B2,76.57686021945472,118.89597664071526,0.7733500950964065,237.41617022389718,73.04865550793336,2025-01-25 10:11:18.752130
2025-04-18 15:46:18.752130,PUMP-102,78.4757368582793,91.7441738582703,0.5499208260864454,126.50440905191438,73.02074471173418,2025-01-08 10:11:18.752130
2025-04-19 00:16:18.752130,PUMP-101,74.78818651938104,108.21411286328366,0.8242560219331898,150.18630415979393,80.38527933042965,2025-01-13 10:11:18.752130
2025-04-22 20:46:18.752130,PUMP-101,58.71436189879546,114.49768709526049,0.5517141846840694,148.37937229239395,89.76166412874625,2025-01-13 10:11:18.752130
2025-04-15 15:51:18.752130,PUMP-102,82.55592942191102,99.50520693582507,0.5919330897779445,134.26967314789775,80.23046039832113,2025-01-08 10:11:18.752130
2025-04-24 14:11:18.752130,COMPRESSOR-A1,83.88663161060812,96.38913085040036,1.1921388279649836,214.10149139863208,90.21193482651134,2025-01-12 10:11:18.752130
2025-04-27 09:01:18.752130,VALVE-S22,47.92701613191776,71.86425065343221,0.3715079033708505,69.51137037179817,40.62731589548324,2025-01-12 10:11:18.752130
2025-04-26 01:01:18.752130,VALVE-S22,46.77218812957531,81.0234744379384,0.2674818400197308,78.65112136273949,32.31435022670114,2025-01-12 10:11:18.752130
2025-04-16 18:41:18.752130,COMPRESSOR-A1,75.31008682962765,123.35523885451116,0.8188238604557286,221.10637950726004,88.6110271771328,2025-01-12 10:11:18.752130
2025-04-26 12:51:18.752130,VALVE-S22,44.53947184024271,81.38108946226482,0.2828815908921304,75.12527478331185,36.799649861793114,2025-01-12 10:11:18.752130
2025-04-22 04:16:18.752130,VALVE-S22,50.74019819809491,89.7038902355581,0.2547175655263904,79.91176140628909,43.88269065418589,2025-01-12 10:11:18.752130
2025-04-25 22:11:18.752130,PUMP-101,62.166299283427804,105.0080777443312,0.3978847421350842,164.40481242056052,63.8748458480779,2025-01-13 10:11:18.752130
2025-04-13 21:21:18.752130,COMPRESSOR-B2,74.34573801192442,113.6535296974981,0.8433991561712273,247.9841777115533,87.16221050348678,2025-01-25 10:11:18.752130
2025-04-20 05:01:18.752130,PUMP-102,71.47561146132517,98.82562059826343,0.5836889442478375,161.84392660116504,80.89032820879318,2025-01-08 10:11:18.752130
2025-04-14 03:11:18.752130,PUMP-102,68.76928221041267,106.67139400304082,0.44305956264908275,133.35059535831732,86.48198056664725,2025-01-08 10:11:18.752130
2025-04-20 00:26:18.752130,COMPRESSOR-B2,73.39953694882597,124.10093682887525,0.5611188888731015,181.95215344486837,76.6644678312958,2025-01-25 10:11:18.752130
2025-04-26 15:26:18.752130,VALVE-S22,43.46841798627722,92.9417067089337,0.2855242447095762,83.96585154822397,41.32806399190676,2025-01-12 10:11:18.752130
2025-04-23 11:16:18.752130,COMPRESSOR-A1,86.43250967930126,140.50180941543886,0.6393590998681816,196.96679931305448,94.57391486897046,2025-01-12 10:11:18.752130
2025-04-19 02:16:18.752130,VALVE-S22,45.899445649728094,98.65130171898664,0.3096210709099774,77.52760067353462,43.00877984661463,2025-01-12 10:11:18.752130
2025-04-26 04:16:18.752130,VALVE-S22,45.12824063923675,96.32447821858443,0.3452036797196501,66.602347452458,38.107452383693314,2025-01-12 10:11:18.752130
2025-04-26 16:16:18.752130,VALVE-S22,43.86594768518505,88.44782468333946,0.3227015463872773,86.12958113322117,40.00811086287441,2025-01-12 10:11:18.752130
2025-04-26 12:31:18.752130,VALVE-S22,47.04738375091951,87.25071787013236,0.2694062095808756,77.54380981591571,36.429836188594244,2025-01-12 10:11:18.752130
