timestamp,equipment_id,temperature,pressure,vibration,flow_rate,power_consumption,last_maintenance
2025-04-13 10:11:18.752130,PUMP-101,60.84324148796105,86.46511244205095,0.45259868781801116,142.07255995971988,76.32711203578458,2025-01-13 10:11:18.752130
2025-04-13 10:16:18.752130,PUMP-101,63.97821478587709,92.95046584616091,0.5145431974824528,167.72125009875137,71.93736615965501,2025-01-13 10:11:18.752130
2025-04-13 10:21:18.752130,PUMP-101,68.11145621587669,98.65278561876421,0.4069521792048478,141.30218411051206,65.15724865871354,2025-01-13 10:11:18.752130
2025-04-13 10:26:18.752130,PUMP-101,64.90086609377725,108.36774311749045,0.33943156613958825,158.40105691602113,75.2028107064639,2025-01-13 10:11:18.752130
2025-04-13 10:31:18.752130,PUMP-101,67.03491070907633,95.22147630752423,0.44917789051778745,190.84484353557403,82.46721164919957,2025-01-13 10:11:18.752130
2025-04-13 10:36:18.752130,PUMP-101,55.33798603879001,105.53574512954195,0.6525925138507328,149.37757708513968,73.46939559369439,2025-01-13 10:11:18.752130
2025-04-13 10:41:18.752130,PUMP-101,68.53613897893308,87.18776242480246,0.4725008553876345,148.00362554635578,70.7116398224396,2025-01-13 10:11:18.752130
2025-04-13 10:46:18.752130,PUMP-101,69.44367299930309,110.36013757950026,0.5392103835776401,108.21276930038385,69.96400654747409,2025-01-13 10:11:18.752130
2025-04-13 10:51:18.752130,PUMP-101,67.24909832730387,94.42680838455793,0.583908097897678,183.96463259827573,68.70338075011963,2025-01-13 10:11:18.752130
2025-04-13 10:56:18.752130,PUMP-101,67.3437395521066,95.52010620095348,0.3966812213260174,150.06795475251747,71.37180283415466,2025-01-13 10:11:18.752130
2025-04-13 11:01:18.752130,PUMP-101,65.64374322586941,89.86627077402777,0.5462778112568276,133.62941308335886,73.7348587107019,2025-01-13 10:11:18.752130
2025-04-13 11:06:18.752130,PUMP-101,63.74146020133264,106.80608591507684,0.4877489112781993,134.29047066719568,73.51105766500866,2025-01-13 10:11:18.752130
2025-04-13 11:11:18.752130,PUMP-101,74.16816246339943,115.63117127103594,0.5568284066430262,156.33225564981925,68.08170433810768,2025-01-13 10:11:18.752130
2025-04-13 11:16:18.752130,PUMP-101,56.948138393825694,92.53754163282001,0.4194610415361685,179.8432847549405,77.71093229557817,2025-01-13 10:11:18.752130
2025-04-13 11:21:18.752130,PUMP-101,67.08218222892711,101.54880461140654,0.4984256951414643,163.45060113013997,87.61537774276898,2025-01-13 10:11:18.752130
2025-04-13 11:26:18.752130,PUMP-101,73.53231728791792,106.90560460860924,0.49534492466609104,165.51282600329827,81.19785624381106,2025-01-13 10:11:18.752130
2025-04-13 11:31:18.752130,PUMP-101,69.74519932557246,103.18792927597612,0.3551422002175758,135.6481892748439,73.84689775364373,2025-01-13 10:11:18.752130
2025-04-13 11:36:18.752130,PUMP-101,67.22519360982618,97.90251624065908,0.479603668494244,169.47759895269027,73.69175102440926,2025-01-13 10:11:18.752130
2025-04-13 11:41:18.752130,PUMP-101,60.81341822793652,76.7297905642895,0.5081733775232063,141.34325319992274,84.21666139184327,2025-01-13 10:11:18.752130
2025-04-13 11:46:18.752130,PUMP-101,64.7503084076555,100.44906407482998,0.5505206466598186,130.007434995934,78.08269284003768,2025-01-13 10:11:18.752130
2025-04-13 11:51:18.752130,PUMP-101,66.03428802740115,105.80147666689474,0.37409255126270446,137.4670020140617,81.96893378764157,2025-01-13 10:11:18.752130
2025-04-13 11:56:18.752130,PUMP-101,64.90676951855605,92.49333985724053,0.5015577780208604,138.96151553084172,65.35164441737615,2025-01-13 10:11:18.752130
2025-04-13 12:01:18.752130,PUMP-101,60.745087220472726,109.08781382537664,0.4781494389894468,149.81404819191005,69.45205023067092,2025-01-13 10:11:18.752130
2025-04-13 12:06:18.752130,PUMP-101,62.690978614025006,102.20430337652455,0.5975616961086556,145.3836784428668,80.76341414870458,2025-01-13 10:11:18.752130
2025-04-13 12:11:18.752130,PUMP-101,65.7136239699092,95.37789989199558,0.36485714238828443,149.21142630447082,81.93894865476288,2025-01-13 10:11:18.752130
2025-04-13 12:16:18.752130,PUMP-101,65.81423858062068,112.91853203063008,0.4879836504414182,177.27696750921652,78.82697174831704,2025-01-13 10:11:18.752130
2025-04-13 12:21:18.752130,PUMP-101,66.120161966716,90.98083100319286,0.49058388126039115,142.63597291837092,82.50953245207617,2025-01-13 10:11:18.752130
2025-04-13 12:26:18.752130,PUMP-101,78.24774329984432,96.73571642091386,0.46059531763860506,148.36540755963696,73.74599071613339,2025-01-13 10:11:18.752130
2025-04-13 12:31:18.752130,PUMP-101,51.11994756407906,100.45870762610019,0.5044041639929089,147.61468411125767,62.502962255100826,2025-01-13 10:11:18.752130
2025-04-13 12:36:18.752130,PUMP-101,56.605830201029306,108.12298998516316,0.5620926139655965,151.87261977281818,70.46379270645777,2025-01-13 10:11:18.752130
2025-04-13 12:41:18.752130,PUMP-101,62.76143680272581,115.00284452832503,0.495639257249647,144.63083589628002,67.8176716296766,2025-01-13 10:11:18.752130
2025-04-13 12:46:18.752130,PUMP-101,70.98927171828241,95.84940604636675,0.5369431615739647,146.28255958262363,72.4763530421611,2025-01-13 10:11:18.752130
2025-04-13 12:51:18.752130,PUMP-101,68.98291561081916,90.50455642826647,0.4632210467784172,126.65455918888182,67.6622386088131,2025-01-13 10:11:18.752130
2025-04-13 12:56:18.752130,PUMP-101,54.966058378463075,91.9721567914709,0.4009130343199388,156.93335433085528,64.62425389046179,2025-01-13 10:11:18.752130
2025-04-13 13:01:18.752130,PUMP-101,58.016919178474105,94.27234551202073,0.4459277082360498,150.92528178807373,77.28064588024093,2025-01-13 10:11:18.752130
2025-04-13 13:06:18.752130,PUMP-101,67.52492909231631,101.11046969935319,0.5635405216424425,147.41677595361958,82.28718884252412,2025-01-13 10:11:18.752130
2025-04-13 13:11:18.752130,PUMP-101,66.87291434794098,85.73928645801489,0.5990650081932803,148.03478451773708,66.58165605110122,2025-01-13 10:11:18.752130
2025-04-13 13:16:18.752130,PUMP-101,78.1724268940611,114.8967432971708,0.5456492105628663,177.96029345642933,74.59662361471469,2025-01-13 10:11:18.752130
2025-04-13 13:21:18.752130,PUMP-101,50.47360074047788,101.91666089090741,0.6238068132710297,101.74004057659346,68.5762391568767,2025-01-13 10:11:18.752130
2025-04-13 13:26:18.752130,PUMP-101,69.005797125183,103.86781053600383,0.42322599408049716,121.49627727166762,74.95649318990955,2025-01-13 10:11:18.752130
2025-04-13 13:31:18.752130,PUMP-101,75.25984973511144,102.20281598814809,0.5088004739303417,128.09575799502767,73.60456232385545,2025-01-13 10:11:18.752130
2025-04-13 13:36:18.752130,PUMP-101,64.98219580587866,101.55558724712475,0.5305181547610138,152.50517009345754,67.6075237497553,2025-01-13 10:11:18.752130
2025-04-13 13:41:18.752130,PUMP-101,62.001039051881506,99.86054011674035,0.37438134210074314,162.97341865457204,83.5552181888889,2025-01-13 10:11:18.752130
2025-04-13 13:46:18.752130,PUMP-101,59.35866311411733,100.22945564784084,0.5037314305530481,170.21748802563704,79.05202941047939,2025-01-13 10:11:18.752130
2025-04-13 13:51:18.752130,PUMP-101,61.77099234346115,83.84891805041154,0.5846157573875967,138.3217208524657,69.59668615624939,2025-01-13 10:11:18.752130
2025-04-13 13:56:18.752130,PUMP-101,64.04439370683149,111.42872928871144,0.5443442050694306,152.3222665068813,81.12278393002458,2025-01-13 10:11:18.752130
2025-04-13 14:01:18.752130,PUMP-101,64.85900095810906,104.89951570134329,0.4048116567932324,177.2748687666963,80.4694607736235,2025-01-13 10:11:18.752130
2025-04-13 14:06:18.752130,PUMP-101,62.602111131598356,101.41994339498439,0.529932771686796,150.36994320580564,65.64178653123774,2025-01-13 10:11:18.752130
2025-04-13 14:11:18.752130,PUMP-101,54.59248578561672,100.16283578327496,0.5933102002872175,167.57492360938656,82.79652468036745,2025-01-13 10:11:18.752130
2025-04-13 14:16:18.752130,PUMP-101,59.7203912410584,115.7907165457464,0.4556747118319033,176.12798135628685,75.47058671108637,2025-01-13 10:11:18.752130
2025-04-13 14:21:18.752130,PUMP-101,63.681455359735715,88.56794506332929,0.5458000348743183,147.83440902379888,65.48196452982167,2025-01-13 10:11:18.752130
